part_type,height_mean,height_max,height_min,length_mean,length_max,length_min,width_mean,width_max,width_min
Interior Switch Bezels,0.19,0.5025221891207796,-0.12252218912077967,0.625,1.6530335168446701,-0.40303351684467015,0.265,0.4541581670994193,0.07584183290058072
Steering U-Joints,6.5,7.322426813475736,5.677573186524264,4.166666666666667,7.73051619172819,0.602817141605144,7.333333333333333,7.88161787565049,6.785048791016176
Transmission Rear Cover Gaskets,0.13,0.13,0.13,9.416666666666666,10.01414589473315,8.819187438600181,5.916666666666667,6.053737802245957,5.779595531087377
Parking Light Components,0.9785714285714285,1.2083027986808923,0.7488400584619649,5.571428571428571,7.04785974115565,4.094997401701493,1.4114285714285715,2.727078571316822,0.09577857154032121
Differential Seals,0.75,,,7.25,,,7.25,,
Axle Drive Flanges,2.2,2.757797003596266,1.6422029964037343,5.1,6.608654510071065,3.5913454899289343,4.55,6.144744759154168,2.955255240845831
Crankshaft Keys,0.35428571428571426,0.5548042636476369,0.15376716492379167,4.077142857142857,5.6501437343266785,2.5041419799590363,1.957142857142857,2.942609599385292,0.9716761149004222
Idler Arm Bushings & Bearings,6.489473684210526,7.126633854346009,5.852313514075043,2.289473684210526,2.64142361839167,1.937523750029382,6.7631578947368425,7.263809541402398,6.262506248071287
Clutch Release Components,1.5,1.5,1.5,3.375,6.047887143796142,0.7021128562038581,3.375,6.047887143796142,0.7021128562038581
Engine Oil Dipstick Tubes,0.885,1.7882603028905468,-0.01826030289054681,15.8525,22.397358509355644,9.307641490644354,3.2275,6.766263943650624,-0.3112639436506237
Steering Shaft Support Bearings,0.5,,,0.75,,,0.75,,
Rocker Arm Bridges,1.0,1.390111290906668,0.609888709093332,3.6,4.218189301825078,2.9818106981749226,1.1300000000000001,1.8884006084558107,0.37159939154418953
Warning Buzzers,0.625,0.830606703368934,0.41939329663106595,1.75,2.161213406737868,1.338786593262132,1.25,1.661213406737868,0.8387865932621319
Battery Hold-Downs,2.0384615384615383,2.4710661653272865,1.6058569115957901,8.98576923076923,10.361531476535454,7.610006985003007,4.224230769230769,5.47721237720663,2.971249161254908
Check Valves - Vacuum,0.9166666666666666,1.4108836743838706,0.4224496589494625,2.3333333333333335,3.096513117184343,1.570153549482324,1.3333333333333333,2.5044696290977084,0.16219703756895787
Rocker Arm Shims,0.5533333333333333,1.3333439740544646,-0.2266773073877979,3.5,6.001313502461385,0.9986864975386149,2.4166666666666665,4.350292986716688,0.4830403466166451
Carburetor Base Plate Gaskets,0.43671875000000027,0.5925644954941438,0.2808730045058568,7.2339062499999995,7.689840461136958,6.777972038863041,5.598124999999998,6.003470341354809,5.192779658645186
Rocker Arm Replacement Parts,1.35,2.103766625262778,0.5962333747372224,5.15,9.314436761526292,0.9855632384737083,1.2360000000000002,2.2274879685965696,0.2445120314034308
Exhaust Manifold Hardware,1.776923076923077,2.3726543869254892,1.1811917669206649,5.11153846153846,6.7013314829655215,3.521745440111399,2.0076923076923077,2.7303203116825356,1.2850643037020797
Tailgate Latch Components,2.8141666666666665,4.005791383998941,1.6225419493343916,4.458333333333333,5.427792884695469,3.4888737819711975,1.2958333333333332,1.9110695535724351,0.6805971130942312
Dash Knob Components,0.25,,,0.63,,,0.25,,
Clips,2.739,3.8262012426811536,1.6517987573188464,8.214,12.606834538789133,3.8211654612108683,6.382000000000001,10.629494776909494,2.134505223090507
Headlight Adjuster Kits,0.5,,,2.5,,,1.0,,
Parking Brake Handles,3.0500000000000003,4.951093141001371,1.14890685899863,18.73,23.31091981194134,14.149080188058663,3.9333333333333336,5.894169344887825,1.972497321778842
Automatic Transmission Cooler Lines,3.3947826086956523,4.538970685196595,2.2505945321947087,16.993478260869566,21.83769409011577,12.14926243162336,5.452608695652175,6.903620008544488,4.001597382759861
Wheel Center Caps,3.0725217391304356,3.3500722876786813,2.79497119058219,5.4091304347826075,6.048270724013584,4.769990145551631,4.496869565217392,4.858121736835534,4.135617393599251
Clutch Linkage Brackets,1.5625,2.1032365090804386,1.0217634909195614,3.8125,4.512267948999493,3.1127320510005076,2.25,3.1060089673308577,1.3939910326691423
Brake Hub Dust Caps,3.5305882352941174,4.734208641818232,2.3269678287700026,5.695294117647059,7.07472978653562,4.3158584487584974,3.6788235294117646,5.1441842971006935,2.2134627617228353
Fuel Tank Filler Necks,4.154,4.547378015908923,3.7606219840910766,11.681999999999999,19.676246519627476,3.6877534803725203,2.656,4.233118732662275,1.0788812673377253
Windshield Wiper Transmission Linkage Components,1.7750000000000001,3.2228371876829507,0.3271628123170496,4.458333333333333,7.980421438703436,0.9362452279632301,0.9166666666666666,1.3501236565629644,0.4832096767703688
Window Channel Guides,1.0,,,17.0,,,1.25,,
Glove Boxes,6.666666666666667,8.117291213338735,5.216042119994599,17.166666666666668,22.163280896574136,12.170052436759201,8.0,9.560445163626673,6.439554836373327
Tailgate Cables,4.2,5.042290696168304,3.3577093038316965,18.2,20.81572528746196,15.58427471253804,5.3,6.312472396247333,4.287527603752666
Spindles,6.166666666666667,7.160786830727926,5.172546502605408,7.833333333333333,9.065449599635695,6.601217067030972,5.583333333333333,6.962244431392373,4.2044222352742935
Rocker Arm Shafts,0.9166666666666666,1.053737802245956,0.7795955310873772,13.75,25.266422827393157,2.233577172606841,0.9833333333333334,1.1974452917801937,0.7692213748864731
Spindle Bearings,4.71875,7.306032522951241,2.1314674770487594,10.8125,16.71285970963782,4.912140290362183,7.3125,11.76910025037511,2.8558997496248892
Trunk Lock Cylinders,0.75,,,1.0,,,0.75,,
Rack & Pinion Bellows,3.05,4.6126109456038975,1.4873890543961017,5.9,6.064485362695148,5.735514637304853,4.0,4.0,4.0
Alternator & Generator Replacement Parts,0.86,1.1884268867216388,0.5315731132783612,2.89125,3.851546510682863,1.9309534893171367,1.03125,1.6537107420139012,0.4087892579860988
Carburetor Needle & Seats,1.6825,2.3940877405218557,0.9709122594781445,4.70375,5.235788483042105,4.171711516957895,2.78625,3.292417625196646,2.280082374803354
Liftgate Components,3.842142857142857,4.773417731206239,2.9108679830794757,12.395714285714288,16.501779503439387,8.289649067989188,7.252857142857143,9.16634454613325,5.339369739581037
Starter Housings,5.25,,,5.25,,,5.25,,
Power Window Replacement Components,2.4166666666666665,4.746875971514585,0.08645736181874764,19.5,23.612134067378683,15.387865932621319,4.083333333333333,9.15496534976704,-0.988298683100373
Shifter Stick Components - Manual Transmission,1.3624999999999998,1.42418201101068,1.3008179889893197,3.5749999999999997,4.438548154149522,2.711451845850477,3.125,3.741820110106802,2.508179889893198
RTV,1.25,1.661213406737868,0.8387865932621319,6.125,6.330606703368934,5.919393296631066,2.5,3.322426813475736,1.6775731865242638
Tie Rod Clamps,0.875,1.080606703368934,0.669393296631066,1.875,2.080606703368934,1.669393296631066,1.25,1.661213406737868,0.8387865932621319
Lift Springs - Leaf Springs,3.3882978723404253,3.5810206639890754,3.1955750806917753,49.470127659574466,50.1964348631663,48.74382045598263,10.319148936170214,11.043556551460938,9.59474132087949
Axle Bearing Spacers,1.6666666666666667,2.8616251227996363,0.47170821053369716,7.166666666666667,13.648261958206774,0.6850713751265607,1.2666666666666666,2.334062755339242,0.19927057799409087
Roll Bar Padding,11.5,,,17.0,,,16.5,,
Steering Linkage Systems,3.6578947368421053,3.963118909552808,3.3526705641314027,30.013157894736842,37.60210733671779,22.42420845275589,4.881578947368421,5.48101491916613,4.2821429755707126
Steering Box Mount Brackets,5.125,5.827280588857575,4.422719411142425,7.9375,9.619416454663236,6.255583545336764,5.4375,9.23009385236535,1.644906147634651
Control Arm Mounts,6.722499999999999,7.234498483008481,6.210501516991518,12.507499999999999,14.84719976920109,10.167800230798907,6.455,7.149812449485907,5.760187550514093
Transfer Case Slip Yoke Eliminator Kits,5.090909090909091,6.0241382556160445,4.157679926202137,12.772727272727273,14.803558821071752,10.741895724382795,10.613636363636363,13.552570809636022,7.674701917636705
Hood Dress-Up Kits,3.7369565217391307,4.808067228563278,2.6658458149149835,15.949565217391307,17.759951952118207,14.139178482664406,8.203043478260868,10.039493042132893,6.366593914388843
Hood Cowls,0.3133333333333333,0.46055564559169204,0.16611102107497452,17.208333333333332,21.35515997008625,13.061506696580413,7.833333333333333,9.907596005190507,5.759070661476159
Utility Jugs,8.055555555555555,8.998278045843849,7.112833065267261,14.51388888888889,16.062415291292268,12.96536248648551,10.729166666666666,11.331427930149454,10.126905403183878
Utility Jug Caps,1.7,2.5952749568014095,0.8047250431985904,3.2,4.159106237281585,2.2408937627184153,3.15,4.187040752816844,2.1129592471831558
Utility Jug Spouts,3.4166666666666665,4.376164615721692,2.457168717611641,16.666666666666668,18.859804835935297,14.47352849739804,3.4166666666666665,4.376164615721692,2.457168717611641
Taillight Guards,8.339062499999999,8.82746248957288,7.850662510427117,14.55359375,15.422125751941284,13.685061748058715,8.71390625,9.159808790420394,8.268003709579608
Trailer Storage Boxes,18.2390625,20.581276938098437,15.89684806190156,40.140625,42.42322517248724,37.85802482751276,25.125625,27.12551530106643,23.12573469893357
Hood Locks,2.6666666666666665,3.268418744602961,2.064914588730372,8.666666666666666,10.342638081472089,6.9906952518612435,3.5416666666666665,4.986539718386413,2.09679361494692
Light Guard Kits,5.02215053763441,5.505580201141257,4.538720874127563,10.60956989247312,11.391151964415048,9.827987820531192,6.272903225806451,6.808429628760174,5.737376822852728
Windshield Hinge Knobs,2.0,2.0,2.0,5.375,8.171553512270872,2.5784464877291273,1.0875000000000001,1.788877075467994,0.3861229245320065
CB Antenna Mounts,3.0714285714285716,3.5264636217237086,2.6163935211334346,6.428571428571429,8.86086986290157,3.9962729942412873,3.4214285714285713,4.304634294889269,2.538222847967874
Fire Extinguisher Bottle Brackets,2.575384615384616,3.050970673493946,2.0997985572752857,11.133076923076924,11.850538969535677,10.415614876618172,3.5846153846153848,4.833116847665076,2.3361139215656936
Cup Holder Bezels,0.7671428571428571,1.0154769591136006,0.5188087551721137,9.929999999999998,13.12937873169495,6.730621268305045,1.5785714285714287,2.7803196760146562,0.376823181128201
Interior Vent Bezels,1.4716666666666667,1.9036386900076048,1.0396946433257286,5.255,6.461353711712478,4.048646288287522,1.5416666666666667,2.8253581593962074,0.2579751739371261
Interior Trim Kits,5.985294117647059,6.593178031415769,5.377410203878349,28.764705882352942,30.391959567552405,27.13745219715348,7.044117647058823,8.991105099331131,5.097130194786516
Door Panel Trim,4.64,8.037009134057119,1.2429908659428812,17.45,21.32547534423848,13.574524655761518,5.363333333333332,7.580611982080878,3.146054684585787
Shifter Bezels,1.1527272727272726,1.344216018493526,0.9612385269610193,10.430909090909092,11.337820027016564,9.52399815480162,1.4045454545454545,2.534948163971904,0.27414274511900505
Steering Wheel Accents,2.8333333333333335,3.107475604491912,2.559191062174755,6.083333333333333,7.5570870989807455,4.609579567685921,1.7166666666666668,3.16837877406629,0.2649545592670435
Speaker Grilles,2.3,2.901553353398733,1.6984466466012664,7.1,8.510168230659069,5.689831769340931,1.44,2.491420494066663,0.388579505933337
Headlight Conversion Kits,10.0,11.644853626951472,8.355146373048528,13.875,14.080606703368934,13.669393296631066,10.75,11.161213406737868,10.338786593262132
Master Cylinder & Brake Booster Assemblies,8.71875,9.327873026588275,8.109626973411725,17.3125,18.088648284608638,16.536351715391362,13.65625,14.17136704528627,13.14113295471373
Wheel Adapters,5.397142857142858,5.787155649468647,5.007130064817068,9.391020408163264,9.854035620096205,8.928005196230323,8.41326530612245,8.932992094081788,7.89353851816311
Wheel Spacers,3.6928229665071775,3.856867320883138,3.528778612131217,9.769066985645933,9.938924042269816,9.59920992902205,7.525933014354068,7.661830173326098,7.390035855382039
D-Ring Tie-Downs,2.3333333333333335,2.6959894700013507,1.9706771966653165,6.166666666666667,7.057629047932048,5.275704285401286,5.055555555555555,5.615612254609979,4.495498856501132
D-Ring Bushings,2.849013157894737,2.987178888903733,2.710847426885741,7.212171052631579,8.361518556151342,6.062823549111815,6.276315789473684,6.582573671957174,5.970057906990194
Tow Strap Receiver Attachments,3.3333333333333335,3.9463340871500954,2.7203325795165716,11.444444444444445,12.683361616712418,10.205527272176472,5.0,5.335754340633112,4.664245659366888
Winch Accessory Kits,5.1170731707317065,5.770546369831034,4.463599971632379,12.147560975609755,13.79611124698995,10.49901070422956,9.38780487804878,10.711066365305031,8.064543390792528
Shovels,4.6625,5.526712274177612,3.7982877258223873,13.256250000000001,14.966722481921785,11.545777518078218,6.6875,7.551991751029991,5.823008248970009
Tree Saver Straps,3.3333333333333335,3.881617875650491,2.785048791016176,10.713333333333333,12.415984170309947,9.010682496356718,4.333333333333333,5.959808130625509,2.706858536041157
Car & Truck Frame Covers,4.516666666666667,4.862312130421171,4.171021202912162,37.32333333333333,41.62557628688273,33.02109037978393,5.775333333333333,6.6870035618354144,4.863663104831252
Steering Column Covers,2.2,3.7785453814261647,0.6214546185738357,9.790000000000001,13.051458974772107,6.528541025227894,2.77,4.9243187417732015,0.6156812582267985
Rocker Panel Moldings,1.78125,2.0199853508409014,1.5425146491590986,59.75,61.09601183082639,58.40398816917361,8.90625,9.825545862025024,7.986954137974976
Fuel Filler Accents,4.83,6.33493332078371,3.32506667921629,7.886923076923077,10.21836511385669,5.5554810399894645,4.1230769230769235,5.630663535257277,2.61549031089657
Interior Sunvisors,4.4393939393939394,5.4471385873389755,3.4316492914489034,27.59090909090909,28.599731746808676,26.582086435009504,5.931818181818182,6.589173491527767,5.274462872108597
Transfer Case Fluids,2.5,,,9.0,,,4.5,,
Fifth Wheel Hitch Safety Chain Loops,4.0,4.0,4.0,6.0,6.0,6.0,3.25,3.25,3.25
Fifth Wheel Mounting Kits,6.573908045977012,7.167876855772388,5.979939236181636,28.821408045977012,30.519656568758997,27.123159523195028,12.675402298850576,13.863293464336461,11.487511133364691
Fifth Wheel Hitch Replacement Components,5.121917874396135,5.554612157735738,4.689223591056532,17.7138115942029,19.077758903583735,16.34986428482207,9.947149758454108,10.706343379835195,9.187956137073021
Fifth Wheel Hitches,15.114093959731544,15.831896814053566,14.396291105409523,36.21657718120806,37.831749888483444,34.601404473932675,25.300469798657723,28.03524796378439,22.565691633531056
Gooseneck Hitches,6.722857142857141,7.43356787659725,6.012146409117031,30.887857142857147,32.99217553740859,28.783538748305702,13.69978991596639,14.553718502736281,12.845861329196499
Weight Distribution Hitches,7.859349593495935,8.150899838606758,7.567799348385113,32.34780487804878,33.24076804049565,31.454841715601898,11.760569105691058,12.457086109742752,11.064052101639364
Weight Distribution Hitch Replacement Components,3.8884037558685445,4.2579788777066705,3.5188286340304185,20.07449765258216,23.00390591652077,17.145089388643548,9.308685446009392,10.092827648550834,8.52454324346795
Trailer Sway Control Units,3.8333333333333335,4.802572628063895,2.8640940386027722,17.0,19.822467429858893,14.177532570141105,5.444444444444445,6.299843501496706,4.589045387392184
Sway Control Attachment Balls,1.5,1.8108481171440145,1.1891518828559855,3.5,3.8108481171440145,3.1891518828559855,2.0,2.621696234288029,1.3783037657119708
Tie-Down Straps,2.6460606060606056,2.9200640176600556,2.3720571944611555,10.014242424242425,10.604796097012105,9.423688751472746,5.62060606060606,6.081459784599032,5.159752336613089
Bike Racks - Hitch Mount,13.008287461773698,13.837771850013192,12.178803073534203,31.886177370030584,33.3330187701573,30.439335969903865,15.161804281345567,15.722025444884347,14.601583117806788
Bike Rack Accessories,4.325058823529412,5.085597259641804,3.56452038741702,13.86329411764706,15.819965670987251,11.906622564306868,7.948823529411763,8.915739380488505,6.981907678335021
